U=1.000 
ngas=6.000e+06 (cm-3) 
mean_lam=1.300 (um) 
gamma=0.700 
amax=2.500 (um) 
dust_composition=astro 
! 
Av= 0.000,14.796,41.154,221.104,10886.093
! 
NH= 0.00000e+00,2.14542e+22,5.96732e+22,3.20601e+23,1.57848e+25
! 
w	 p(Av=0.000)	 I(Av=0.000)	 p(Av=14.796)	 I(Av=14.796)	 p(Av=41.154)	 I(Av=41.154)	 p(Av=221.104)	 I(Av=221.104)	 p(Av=10886.093)	 I(Av=10886.093)
1.445e+04	 2.629e+01	 -3.653e-09	 2.430e+01	 6.427e-11	 2.033e+01	 1.743e-10	 6.542e+00	 8.878e-10	 nan	 nan	 
1.462e+04	 2.629e+01	 -3.468e-09	 2.429e+01	 6.100e-11	 2.033e+01	 1.655e-10	 6.541e+00	 8.428e-10	 nan	 nan	 
1.479e+04	 2.629e+01	 -3.293e-09	 2.430e+01	 5.792e-11	 2.033e+01	 1.571e-10	 6.541e+00	 8.004e-10	 nan	 nan	 
1.496e+04	 2.630e+01	 -3.127e-09	 2.430e+01	 5.501e-11	 2.033e+01	 1.492e-10	 6.542e+00	 7.601e-10	 nan	 nan	 
1.514e+04	 2.630e+01	 -2.966e-09	 2.430e+01	 5.219e-11	 2.034e+01	 1.416e-10	 6.543e+00	 7.213e-10	 nan	 nan	 
1.531e+04	 2.630e+01	 -2.819e-09	 2.430e+01	 4.960e-11	 2.034e+01	 1.346e-10	 6.543e+00	 6.857e-10	 nan	 nan	 
1.549e+04	 2.630e+01	 -2.677e-09	 2.430e+01	 4.710e-11	 2.034e+01	 1.278e-10	 6.543e+00	 6.511e-10	 nan	 nan	 
1.567e+04	 2.630e+01	 -2.542e-09	 2.430e+01	 4.473e-11	 2.034e+01	 1.214e-10	 6.544e+00	 6.185e-10	 nan	 nan	 
1.585e+04	 2.630e+01	 -2.415e-09	 2.431e+01	 4.250e-11	 2.034e+01	 1.153e-10	 6.544e+00	 5.877e-10	 nan	 nan	 
1.603e+04	 2.630e+01	 -2.296e-09	 2.431e+01	 4.039e-11	 2.034e+01	 1.096e-10	 6.544e+00	 5.586e-10	 nan	 nan	 
1.622e+04	 2.631e+01	 -2.177e-09	 2.431e+01	 3.831e-11	 2.034e+01	 1.039e-10	 6.545e+00	 5.298e-10	 nan	 nan	 
1.641e+04	 2.631e+01	 -2.067e-09	 2.431e+01	 3.637e-11	 2.034e+01	 9.868e-11	 6.545e+00	 5.031e-10	 nan	 nan	 
1.660e+04	 2.631e+01	 -1.963e-09	 2.431e+01	 3.454e-11	 2.034e+01	 9.373e-11	 6.545e+00	 4.778e-10	 nan	 nan	 
1.679e+04	 2.631e+01	 -1.866e-09	 2.431e+01	 3.283e-11	 2.034e+01	 8.909e-11	 6.545e+00	 4.542e-10	 nan	 nan	 
1.698e+04	 2.631e+01	 -1.773e-09	 2.431e+01	 3.120e-11	 2.035e+01	 8.467e-11	 6.546e+00	 4.317e-10	 nan	 nan	 
1.718e+04	 2.631e+01	 -1.683e-09	 2.431e+01	 2.961e-11	 2.035e+01	 8.036e-11	 6.546e+00	 4.098e-10	 nan	 nan	 
1.738e+04	 2.631e+01	 -1.598e-09	 2.431e+01	 2.812e-11	 2.035e+01	 7.633e-11	 6.546e+00	 3.892e-10	 nan	 nan	 
1.758e+04	 2.632e+01	 -1.517e-09	 2.432e+01	 2.670e-11	 2.035e+01	 7.247e-11	 6.548e+00	 3.696e-10	 nan	 nan	 
1.778e+04	 2.631e+01	 -1.442e-09	 2.432e+01	 2.537e-11	 2.035e+01	 6.886e-11	 6.547e+00	 3.512e-10	 nan	 nan	 
1.799e+04	 2.632e+01	 -1.368e-09	 2.432e+01	 2.408e-11	 2.035e+01	 6.537e-11	 6.548e+00	 3.334e-10	 nan	 nan	 
1.820e+04	 2.632e+01	 -1.299e-09	 2.432e+01	 2.287e-11	 2.035e+01	 6.207e-11	 6.548e+00	 3.166e-10	 nan	 nan	 
1.841e+04	 2.632e+01	 -1.234e-09	 2.432e+01	 2.172e-11	 2.035e+01	 5.897e-11	 6.548e+00	 3.008e-10	 nan	 nan	 
1.862e+04	 2.632e+01	 -1.173e-09	 2.432e+01	 2.064e-11	 2.036e+01	 5.604e-11	 6.549e+00	 2.859e-10	 nan	 nan	 
1.884e+04	 2.632e+01	 -1.112e-09	 2.433e+01	 1.958e-11	 2.036e+01	 5.315e-11	 6.550e+00	 2.712e-10	 nan	 nan	 
1.906e+04	 2.632e+01	 -1.056e-09	 2.432e+01	 1.859e-11	 2.036e+01	 5.046e-11	 6.550e+00	 2.575e-10	 nan	 nan	 
1.928e+04	 2.632e+01	 -1.003e-09	 2.433e+01	 1.765e-11	 2.036e+01	 4.793e-11	 6.550e+00	 2.446e-10	 nan	 nan	 
1.950e+04	 2.633e+01	 -9.529e-10	 2.433e+01	 1.677e-11	 2.036e+01	 4.554e-11	 6.550e+00	 2.324e-10	 nan	 nan	 
1.972e+04	 2.632e+01	 -9.057e-10	 2.433e+01	 1.594e-11	 2.036e+01	 4.328e-11	 6.550e+00	 2.209e-10	 nan	 nan	 
1.995e+04	 2.633e+01	 -8.602e-10	 2.433e+01	 1.514e-11	 2.036e+01	 4.111e-11	 6.550e+00	 2.098e-10	 nan	 nan	 
2.018e+04	 2.633e+01	 -8.163e-10	 2.433e+01	 1.437e-11	 2.036e+01	 3.902e-11	 6.551e+00	 1.991e-10	 nan	 nan	 
2.042e+04	 2.633e+01	 -7.747e-10	 2.433e+01	 1.364e-11	 2.037e+01	 3.703e-11	 6.552e+00	 1.890e-10	 nan	 nan	 
2.065e+04	 2.633e+01	 -7.362e-10	 2.433e+01	 1.296e-11	 2.037e+01	 3.519e-11	 6.552e+00	 1.796e-10	 nan	 nan	 
2.089e+04	 2.633e+01	 -6.993e-10	 2.433e+01	 1.231e-11	 2.037e+01	 3.343e-11	 6.551e+00	 1.706e-10	 nan	 nan	 
2.114e+04	 2.633e+01	 -6.634e-10	 2.434e+01	 1.168e-11	 2.037e+01	 3.171e-11	 6.552e+00	 1.619e-10	 nan	 nan	 
2.138e+04	 2.633e+01	 -6.305e-10	 2.433e+01	 1.110e-11	 2.037e+01	 3.014e-11	 6.552e+00	 1.539e-10	 nan	 nan	 
2.163e+04	 2.634e+01	 -5.982e-10	 2.434e+01	 1.053e-11	 2.037e+01	 2.860e-11	 6.553e+00	 1.460e-10	 nan	 nan	 
2.188e+04	 2.634e+01	 -5.679e-10	 2.434e+01	 9.998e-12	 2.037e+01	 2.715e-11	 6.553e+00	 1.386e-10	 nan	 nan	 
2.213e+04	 2.634e+01	 -5.396e-10	 2.434e+01	 9.499e-12	 2.037e+01	 2.580e-11	 6.553e+00	 1.317e-10	 nan	 nan	 
2.239e+04	 2.634e+01	 -5.124e-10	 2.434e+01	 9.022e-12	 2.037e+01	 2.450e-11	 6.553e+00	 1.251e-10	 nan	 nan	 
2.265e+04	 2.634e+01	 -4.866e-10	 2.434e+01	 8.566e-12	 2.037e+01	 2.327e-11	 6.554e+00	 1.188e-10	 nan	 nan	 
2.291e+04	 2.634e+01	 -4.618e-10	 2.435e+01	 8.131e-12	 2.038e+01	 2.209e-11	 6.555e+00	 1.128e-10	 nan	 nan	 
2.317e+04	 2.635e+01	 -4.389e-10	 2.435e+01	 7.727e-12	 2.038e+01	 2.099e-11	 6.555e+00	 1.072e-10	 nan	 nan	 
2.344e+04	 2.635e+01	 -4.168e-10	 2.435e+01	 7.339e-12	 2.038e+01	 1.994e-11	 6.556e+00	 1.018e-10	 nan	 nan	 
2.371e+04	 2.634e+01	 -3.958e-10	 2.435e+01	 6.970e-12	 2.038e+01	 1.893e-11	 6.555e+00	 9.671e-11	 nan	 nan	 
2.399e+04	 2.634e+01	 -3.756e-10	 2.435e+01	 6.613e-12	 2.038e+01	 1.796e-11	 6.555e+00	 9.177e-11	 nan	 nan	 
2.427e+04	 2.635e+01	 -3.564e-10	 2.435e+01	 6.276e-12	 2.038e+01	 1.705e-11	 6.556e+00	 8.710e-11	 nan	 nan	 
2.455e+04	 2.635e+01	 -3.386e-10	 2.435e+01	 5.962e-12	 2.038e+01	 1.620e-11	 6.557e+00	 8.275e-11	 nan	 nan	 
2.483e+04	 2.635e+01	 -3.216e-10	 2.435e+01	 5.663e-12	 2.038e+01	 1.539e-11	 6.556e+00	 7.861e-11	 nan	 nan	 
2.512e+04	 2.635e+01	 -3.054e-10	 2.435e+01	 5.378e-12	 2.038e+01	 1.461e-11	 6.557e+00	 7.465e-11	 nan	 nan	 
2.541e+04	 2.635e+01	 -2.901e-10	 2.435e+01	 5.108e-12	 2.038e+01	 1.388e-11	 6.556e+00	 7.091e-11	 nan	 nan	 
2.570e+04	 2.636e+01	 -2.755e-10	 2.436e+01	 4.851e-12	 2.039e+01	 1.318e-11	 6.559e+00	 6.734e-11	 nan	 nan	 
2.600e+04	 2.635e+01	 -2.615e-10	 2.435e+01	 4.606e-12	 2.038e+01	 1.251e-11	 6.557e+00	 6.395e-11	 nan	 nan	 
2.630e+04	 2.636e+01	 -2.484e-10	 2.436e+01	 4.374e-12	 2.039e+01	 1.189e-11	 6.558e+00	 6.074e-11	 nan	 nan	 
2.661e+04	 2.636e+01	 -2.356e-10	 2.436e+01	 4.149e-12	 2.039e+01	 1.127e-11	 6.560e+00	 5.761e-11	 nan	 nan	 
2.692e+04	 2.636e+01	 -2.237e-10	 2.436e+01	 3.939e-12	 2.039e+01	 1.070e-11	 6.559e+00	 5.470e-11	 nan	 nan	 
2.723e+04	 2.636e+01	 -2.125e-10	 2.437e+01	 3.741e-12	 2.039e+01	 1.017e-11	 6.560e+00	 5.196e-11	 nan	 nan	 
2.754e+04	 2.636e+01	 -2.018e-10	 2.437e+01	 3.554e-12	 2.039e+01	 9.659e-12	 6.560e+00	 4.937e-11	 nan	 nan	 
2.786e+04	 2.636e+01	 -1.916e-10	 2.437e+01	 3.374e-12	 2.039e+01	 9.170e-12	 6.560e+00	 4.687e-11	 nan	 nan	 
2.818e+04	 2.637e+01	 -1.821e-10	 2.437e+01	 3.207e-12	 2.040e+01	 8.715e-12	 6.561e+00	 4.455e-11	 nan	 nan	 
2.851e+04	 2.637e+01	 -1.727e-10	 2.437e+01	 3.041e-12	 2.040e+01	 8.266e-12	 6.562e+00	 4.225e-11	 nan	 nan	 
2.884e+04	 2.637e+01	 -1.641e-10	 2.437e+01	 2.889e-12	 2.040e+01	 7.853e-12	 6.562e+00	 4.014e-11	 nan	 nan	 
2.917e+04	 2.638e+01	 -1.558e-10	 2.438e+01	 2.744e-12	 2.040e+01	 7.458e-12	 6.563e+00	 3.813e-11	 nan	 nan	 
2.951e+04	 2.638e+01	 -1.479e-10	 2.438e+01	 2.604e-12	 2.041e+01	 7.078e-12	 6.564e+00	 3.619e-11	 nan	 nan	 
2.985e+04	 2.638e+01	 -1.406e-10	 2.438e+01	 2.476e-12	 2.041e+01	 6.729e-12	 6.564e+00	 3.440e-11	 nan	 nan	 
3.020e+04	 2.639e+01	 -1.321e-10	 2.439e+01	 2.327e-12	 2.041e+01	 6.324e-12	 6.566e+00	 3.234e-11	 nan	 nan	 
3.055e+04	 2.639e+01	 -1.178e-10	 2.439e+01	 2.075e-12	 2.042e+01	 5.641e-12	 6.567e+00	 2.884e-11	 nan	 nan	 
3.090e+04	 2.640e+01	 -9.848e-11	 2.440e+01	 1.734e-12	 2.042e+01	 4.714e-12	 6.568e+00	 2.411e-11	 nan	 nan	 
3.126e+04	 2.640e+01	 -7.949e-11	 2.440e+01	 1.400e-12	 2.042e+01	 3.805e-12	 6.568e+00	 1.946e-11	 nan	 nan	 
3.162e+04	 2.639e+01	 -6.364e-11	 2.439e+01	 1.121e-12	 2.042e+01	 3.047e-12	 6.567e+00	 1.558e-11	 nan	 nan	 
3.199e+04	 2.639e+01	 -5.143e-11	 2.439e+01	 9.058e-13	 2.042e+01	 2.462e-12	 6.568e+00	 1.259e-11	 nan	 nan	 
3.236e+04	 2.639e+01	 -4.221e-11	 2.439e+01	 7.435e-13	 2.041e+01	 2.021e-12	 6.566e+00	 1.034e-11	 nan	 nan	 
3.273e+04	 2.639e+01	 -3.520e-11	 2.439e+01	 6.200e-13	 2.042e+01	 1.685e-12	 6.567e+00	 8.620e-12	 nan	 nan	 
3.311e+04	 2.639e+01	 -2.981e-11	 2.439e+01	 5.251e-13	 2.041e+01	 1.427e-12	 6.567e+00	 7.301e-12	 nan	 nan	 
3.350e+04	 2.638e+01	 -2.558e-11	 2.439e+01	 4.505e-13	 2.041e+01	 1.225e-12	 6.566e+00	 6.264e-12	 nan	 nan	 
3.388e+04	 2.639e+01	 -2.221e-11	 2.439e+01	 3.911e-13	 2.041e+01	 1.063e-12	 6.566e+00	 5.439e-12	 nan	 nan	 
3.428e+04	 2.638e+01	 -1.945e-11	 2.438e+01	 3.426e-13	 2.041e+01	 9.315e-13	 6.566e+00	 4.765e-12	 nan	 nan	 
3.467e+04	 2.638e+01	 -1.719e-11	 2.438e+01	 3.028e-13	 2.041e+01	 8.232e-13	 6.565e+00	 4.211e-12	 nan	 nan	 
3.508e+04	 2.638e+01	 -1.529e-11	 2.438e+01	 2.694e-13	 2.041e+01	 7.324e-13	 6.565e+00	 3.747e-12	 nan	 nan	 
3.548e+04	 2.638e+01	 -1.369e-11	 2.438e+01	 2.412e-13	 2.041e+01	 6.558e-13	 6.565e+00	 3.355e-12	 nan	 nan	 
3.589e+04	 2.638e+01	 -1.233e-11	 2.438e+01	 2.172e-13	 2.041e+01	 5.905e-13	 6.563e+00	 3.021e-12	 nan	 nan	 
3.631e+04	 2.637e+01	 -1.113e-11	 2.438e+01	 1.961e-13	 2.040e+01	 5.333e-13	 6.563e+00	 2.728e-12	 nan	 nan	 
3.673e+04	 2.638e+01	 -1.010e-11	 2.438e+01	 1.779e-13	 2.041e+01	 4.837e-13	 6.565e+00	 2.475e-12	 nan	 nan	 
3.715e+04	 2.638e+01	 -9.203e-12	 2.438e+01	 1.621e-13	 2.040e+01	 4.408e-13	 6.563e+00	 2.255e-12	 nan	 nan	 
3.758e+04	 2.638e+01	 -8.399e-12	 2.438e+01	 1.479e-13	 2.041e+01	 4.023e-13	 6.564e+00	 2.058e-12	 nan	 nan	 
3.802e+04	 2.637e+01	 -7.682e-12	 2.437e+01	 1.353e-13	 2.040e+01	 3.679e-13	 6.563e+00	 1.883e-12	 nan	 nan	 
3.846e+04	 2.637e+01	 -7.052e-12	 2.438e+01	 1.242e-13	 2.040e+01	 3.378e-13	 6.563e+00	 1.728e-12	 nan	 nan	 
3.890e+04	 2.637e+01	 -6.485e-12	 2.437e+01	 1.142e-13	 2.040e+01	 3.106e-13	 6.563e+00	 1.590e-12	 nan	 nan	 
3.936e+04	 2.637e+01	 -5.969e-12	 2.438e+01	 1.051e-13	 2.040e+01	 2.859e-13	 6.563e+00	 1.463e-12	 nan	 nan	 
3.981e+04	 2.638e+01	 -5.506e-12	 2.438e+01	 9.699e-14	 2.041e+01	 2.637e-13	 6.564e+00	 1.350e-12	 nan	 nan	 
